6C5 | 77350CEE | 8D45 E0                  | lea eax,dword ptr ss:[ebp-20]           | eax: 19E4A0-> 19E490                              |                                   |
6C6 | 77350CF1 | 50                       | push eax                                | esp: 19E468-> 19E464                              | 0019E464: 19E4E4-> 19E490         | eax:&"\n\n"
6C7 | 77350CF2 | 51                       | push ecx                                | esp: 19E464-> 19E460                              | 0019E460: 19E490-> 0              | ecx:&"444"
6C8 | 77350CF3 | 51                       | push ecx                                | esp: 19E460-> 19E45C                              | 0019E45C: 0-> 0                   | ecx:&"444"
6C9 | 77350CF4 | 51                       | push ecx                                | esp: 19E45C-> 19E458                              | 0019E458: 0-> 0                   | ecx:&"444"
6CA | 77350CF5 | 57                       | push edi                                | esp: 19E458-> 19E454                              | 0019E454: 0-> A0                  | edi:&"ALLUSERSPROFILE=C:\\ProgramData"
6CB | 77350CF6 | FF15 F4574477            | call dword ptr ds:[<NtWriteFile>]       | esp: 19E454-> 19E450                              | 774457F4: 77813060-> 77813060 001 |
6CC | 77813060 | B8 08001A00              | mov eax,1A0008                          | eax: 19E490-> 1A0008                              |                                   | eax:&"\n\n"
6CD | 77813065 | BA C08F8277              | mov edx,ntdll.77828FC0                  | edx: C6204D-> 77828FC0                            |                                   | edx:"%s"
6CE | 7781306A | FFD2                     | call edx                                | esp: 19E450-> 19E44C                              | 0019E44C: 77350CFC-> 7781306C     |
6CF | 77828FC0 | FF25 28928C77            | jmp dword ptr ds:[<Wow64Transition>]    |                                                   | 778C9228: 77797000-> 77797000     |
6D0 | 77797000 | EA 5218BE00 2300         | jmp far 23:BE1852                       |                                                   |                                   |
6D1 | 00BE1852 | 60                       | pushad                                  | esp: 19E44C-> 19E42C                              | 0019E44C: 7781306C-> 7781306C 001 |
6D2 | 00BE1853 | 51                       | push ecx                                | esp: 19E42C-> 19E428                              | 0019E428: A0-> 0                  | ecx:&"444"
6D3 | 00BE1854 | 50                       | push eax                                | esp: 19E428-> 19E424                              | 0019E424: 0-> 1A0008              | eax:&"\n\n"
6D4 | 00BE1855 | E8 BBFFFFFF              | call BE1815                             | esp: 19E424-> 19E420                              | 0019E420: 1A0008-> BE185A         |
6D5 | 00BE1815 | 33C9                     | xor ecx,ecx                             |                                                   |                                   | ecx:&"444"
6D6 | 00BE1817 | 56                       | push esi                                | esp: 19E420-> 19E41C                              | 0019E41C: BE185A-> 19E4DC         | esi:&"E:\\新建文件夹11\\unicorn\\Emu\\Release\\Sample.vmp.exe"
6D7 | 00BE1818 | 8B7424 08                | mov esi,dword ptr ss:[esp+8]            | esi: 19E4DC-> 1A0008                              | 0019E424: 1A0008-> 1A0008         |
6D8 | 00BE181C | 8BC1                     | mov eax,ecx                             | eax: 1A0008-> 0                                   |                                   | eax:&"\n\n", ecx:&"444"
6D9 | 00BE181E | 39B0 8C4CBE00            | cmp dword ptr ds:[eax+BE4C8C],esi       | eflags: 246-> 287                                 | 00BE4C8C: D-> D                   | esi:&"E:\\新建文件夹11\\unicorn\\Emu\\Release\\Sample.vmp.exe"
6DA | 00BE1824 | 75 10                    | jne BE1836                              |                                                   |                                   |
6DB | 00BE1836 | 83C0 0C                  | add eax,C                               | eax: 0-> C eflags: 287-> 206                      |                                   | eax:&"\n\n"
6DC | 00BE1839 | 41                       | inc ecx                                 | ecx: 0-> 1 eflags: 206-> 202                      |                                   | ecx:&"444"
6DD | 00BE183A | 3D 80010000              | cmp eax,180                             | eflags: 202-> 283                                 |                                   | eax:&"\n\n"
6DE | 00BE183F | 72 DD                    | jb BE181E                               |                                                   |                                   |
6DF | 00BE181E | 39B0 8C4CBE00            | cmp dword ptr ds:[eax+BE4C8C],esi       | eflags: 283-> 287                                 | 00BE4C98: 19-> 19                 | esi:&"E:\\新建文件夹11\\unicorn\\Emu\\Release\\Sample.vmp.exe"
6E0 | 00BE1824 | 75 10                    | jne BE1836                              |                                                   |                                   |
6E1 | 00BE1836 | 83C0 0C                  | add eax,C                               | eax: C-> 18 eflags: 287-> 216                     |                                   | eax:&"\n\n"
6E2 | 00BE1839 | 41                       | inc ecx                                 | ecx: 1-> 2 eflags: 216-> 202                      |                                   | ecx:&"444"
6E3 | 00BE183A | 3D 80010000              | cmp eax,180                             | eflags: 202-> 283                                 |                                   | eax:&"\n\n"
6E4 | 00BE183F | 72 DD                    | jb BE181E                               |                                                   |                                   |
6E5 | 00BE181E | 39B0 8C4CBE00            | cmp dword ptr ds:[eax+BE4C8C],esi       | eflags: 283-> 293                                 | 00BE4CA4: 10-> 10                 | esi:&"E:\\新建文件夹11\\unicorn\\Emu\\Release\\Sample.vmp.exe"
6E6 | 00BE1824 | 75 10                    | jne BE1836                              |                                                   |                                   |
6E7 | 00BE1836 | 83C0 0C                  | add eax,C                               | eax: 18-> 24 eflags: 293-> 216                    |                                   | eax:&"\n\n"
6E8 | 00BE1839 | 41                       | inc ecx                                 | ecx: 2-> 3 eflags: 216-> 206                      |                                   | ecx:&"444"
6E9 | 00BE183A | 3D 80010000              | cmp eax,180                             | eflags: 206-> 283                                 |                                   | eax:&"\n\n"
6EA | 00BE183F | 72 DD                    | jb BE181E                               |                                                   |                                   |
6EB | 00BE181E | 39B0 8C4CBE00            | cmp dword ptr ds:[eax+BE4C8C],esi       |                                                   | 00BE4CB0: 3000F-> 3000F           | esi:&"E:\\新建文件夹11\\unicorn\\Emu\\Release\\Sample.vmp.exe"
6EC | 00BE1824 | 75 10                    | jne BE1836                              |                                                   |                                   |
6ED | 00BE1836 | 83C0 0C                  | add eax,C                               | eax: 24-> 30 eflags: 283-> 216                    |                                   | eax:&"\n\n"
6EE | 00BE1839 | 41                       | inc ecx                                 | ecx: 3-> 4 eflags: 216-> 202                      |                                   | ecx:&"444"
6EF | 00BE183A | 3D 80010000              | cmp eax,180                             | eflags: 202-> 283                                 |                                   | eax:&"\n\n"
6F0 | 00BE183F | 72 DD                    | jb BE181E                               |                                                   |                                   |
6F1 | 00BE181E | 39B0 8C4CBE00            | cmp dword ptr ds:[eax+BE4C8C],esi       |                                                   | 00BE4CBC: 3C-> 3C                 | esi:&"E:\\新建文件夹11\\unicorn\\Emu\\Release\\Sample.vmp.exe"
6F2 | 00BE1824 | 75 10                    | jne BE1836                              |                                                   |                                   |
6F3 | 00BE1836 | 83C0 0C                  | add eax,C                               | eax: 30-> 3C eflags: 283-> 206                    |                                   | eax:&"\n\n"
6F4 | 00BE1839 | 41                       | inc ecx                                 | ecx: 4-> 5                                        |                                   | ecx:&"444"
6F5 | 00BE183A | 3D 80010000              | cmp eax,180                             | eflags: 206-> 283                                 |                                   | eax:&"\n\n"
6F6 | 00BE183F | 72 DD                    | jb BE181E                               |                                                   |                                   |
6F7 | 00BE181E | 39B0 8C4CBE00            | cmp dword ptr ds:[eax+BE4C8C],esi       | eflags: 283-> 293                                 | 00BE4CC8: 0-> 0                   | esi:&"E:\\新建文件夹11\\unicorn\\Emu\\Release\\Sample.vmp.exe"
6F8 | 00BE1824 | 75 10                    | jne BE1836                              |                                                   |                                   |
6F9 | 00BE1836 | 83C0 0C                  | add eax,C                               | eax: 3C-> 48 eflags: 293-> 216                    |                                   | eax:&"\n\n"
6FA | 00BE1839 | 41                       | inc ecx                                 | ecx: 5-> 6 eflags: 216-> 206                      |                                   | ecx:&"444"
6FB | 00BE183A | 3D 80010000              | cmp eax,180                             | eflags: 206-> 283                                 |                                   | eax:&"\n\n"
6FC | 00BE183F | 72 DD                    | jb BE181E                               |                                                   |                                   |
6FD | 00BE181E | 39B0 8C4CBE00            | cmp dword ptr ds:[eax+BE4C8C],esi       | eflags: 283-> 293                                 | 00BE4CD4: 0-> 0                   | esi:&"E:\\新建文件夹11\\unicorn\\Emu\\Release\\Sample.vmp.exe"
6FE | 00BE1824 | 75 10                    | jne BE1836                              |                                                   |                                   |
6FF | 00BE1836 | 83C0 0C                  | add eax,C                               | eax: 48-> 54 eflags: 293-> 212                    |                                   | eax:&"\n\n"
700 | 00BE1839 | 41                       | inc ecx                                 | ecx: 6-> 7 eflags: 212-> 202                      |                                   | ecx:&"444"
701 | 00BE183A | 3D 80010000              | cmp eax,180                             | eflags: 202-> 287                                 |                                   | eax:&"\n\n"
702 | 00BE183F | 72 DD                    | jb BE181E                               |                                                   |                                   |
703 | 00BE181E | 39B0 8C4CBE00            | cmp dword ptr ds:[eax+BE4C8C],esi       | eflags: 287-> 293                                 | 00BE4CE0: 0-> 0                   | esi:&"E:\\新建文件夹11\\unicorn\\Emu\\Release\\Sample.vmp.exe"
704 | 00BE1824 | 75 10                    | jne BE1836                              |                                                   |                                   |
705 | 00BE1836 | 83C0 0C                  | add eax,C                               | eax: 54-> 60 eflags: 293-> 216                    |                                   | eax:&"\n\n"
706 | 00BE1839 | 41                       | inc ecx                                 | ecx: 7-> 8 eflags: 216-> 202                      |                                   | ecx:&"444"
707 | 00BE183A | 3D 80010000              | cmp eax,180                             | eflags: 202-> 283                                 |                                   | eax:&"\n\n"
708 | 00BE183F | 72 DD                    | jb BE181E                               |                                                   |                                   |
709 | 00BE181E | 39B0 8C4CBE00            | cmp dword ptr ds:[eax+BE4C8C],esi       | eflags: 283-> 293                                 | 00BE4CEC: 0-> 0                   | esi:&"E:\\新建文件夹11\\unicorn\\Emu\\Release\\Sample.vmp.exe"
70A | 00BE1824 | 75 10                    | jne BE1836                              |                                                   |                                   |
70B | 00BE1836 | 83C0 0C                  | add eax,C                               | eax: 60-> 6C eflags: 293-> 206                    |                                   | eax:&"\n\n"
70C | 00BE1839 | 41                       | inc ecx                                 | ecx: 8-> 9                                        |                                   | ecx:&"444"
70D | 00BE183A | 3D 80010000              | cmp eax,180                             | eflags: 206-> 283                                 |                                   | eax:&"\n\n"
70E | 00BE183F | 72 DD                    | jb BE181E                               |                                                   |                                   |
70F | 00BE181E | 39B0 8C4CBE00            | cmp dword ptr ds:[eax+BE4C8C],esi       | eflags: 283-> 293                                 | 00BE4CF8: 0-> 0                   | esi:&"E:\\新建文件夹11\\unicorn\\Emu\\Release\\Sample.vmp.exe"
710 | 00BE1824 | 75 10                    | jne BE1836                              |                                                   |                                   |
711 | 00BE1836 | 83C0 0C                  | add eax,C                               | eax: 6C-> 78 eflags: 293-> 216                    |                                   | eax:&"\n\n"
712 | 00BE1839 | 41                       | inc ecx                                 | ecx: 9-> A eflags: 216-> 206                      |                                   | ecx:&"444"
713 | 00BE183A | 3D 80010000              | cmp eax,180                             | eflags: 206-> 283                                 |                                   | eax:&"\n\n"
714 | 00BE183F | 72 DD                    | jb BE181E                               |                                                   |                                   |
715 | 00BE181E | 39B0 8C4CBE00            | cmp dword ptr ds:[eax+BE4C8C],esi       | eflags: 283-> 293                                 | 00BE4D04: 0-> 0                   | esi:&"E:\\新建文件夹11\\unicorn\\Emu\\Release\\Sample.vmp.exe"
716 | 00BE1824 | 75 10                    | jne BE1836                              |                                                   |                                   |
717 | 00BE1836 | 83C0 0C                  | add eax,C                               | eax: 78-> 84 eflags: 293-> 216                    |                                   | eax:&"\n\n"
718 | 00BE1839 | 41                       | inc ecx                                 | ecx: A-> B eflags: 216-> 202                      |                                   | ecx:&"444"
719 | 00BE183A | 3D 80010000              | cmp eax,180                             | eflags: 202-> 283                                 |                                   | eax:&"\n\n"
71A | 00BE183F | 72 DD                    | jb BE181E                               |                                                   |                                   |
71B | 00BE181E | 39B0 8C4CBE00            | cmp dword ptr ds:[eax+BE4C8C],esi       | eflags: 283-> 293                                 | 00BE4D10: 0-> 0                   | esi:&"E:\\新建文件夹11\\unicorn\\Emu\\Release\\Sample.vmp.exe"
71C | 00BE1824 | 75 10                    | jne BE1836                              |                                                   |                                   |
71D | 00BE1836 | 83C0 0C                  | add eax,C                               | eax: 84-> 90 eflags: 293-> 216                    |                                   | eax:&"\n\n"
71E | 00BE1839 | 41                       | inc ecx                                 | ecx: B-> C eflags: 216-> 206                      |                                   | ecx:&"444"
71F | 00BE183A | 3D 80010000              | cmp eax,180                             | eflags: 206-> 283                                 |                                   | eax:&"\n\n"
720 | 00BE183F | 72 DD                    | jb BE181E                               |                                                   |                                   |
721 | 00BE181E | 39B0 8C4CBE00            | cmp dword ptr ds:[eax+BE4C8C],esi       | eflags: 283-> 293                                 | 00BE4D1C: 0-> 0                   | esi:&"E:\\新建文件夹11\\unicorn\\Emu\\Release\\Sample.vmp.exe"
722 | 00BE1824 | 75 10                    | jne BE1836                              |                                                   |                                   |
723 | 00BE1836 | 83C0 0C                  | add eax,C                               | eax: 90-> 9C eflags: 293-> 206                    |                                   | eax:&"\n\n"
724 | 00BE1839 | 41                       | inc ecx                                 | ecx: C-> D eflags: 206-> 202                      |                                   | ecx:&"444"
725 | 00BE183A | 3D 80010000              | cmp eax,180                             | eflags: 202-> 283                                 |                                   | eax:&"\n\n"
726 | 00BE183F | 72 DD                    | jb BE181E                               |                                                   |                                   |
727 | 00BE181E | 39B0 8C4CBE00            | cmp dword ptr ds:[eax+BE4C8C],esi       | eflags: 283-> 293                                 | 00BE4D28: 0-> 0                   | esi:&"E:\\新建文件夹11\\unicorn\\Emu\\Release\\Sample.vmp.exe"
728 | 00BE1824 | 75 10                    | jne BE1836                              |                                                   |                                   |
729 | 00BE1836 | 83C0 0C                  | add eax,C                               | eax: 9C-> A8 eflags: 293-> 212                    |                                   | eax:&"\n\n"
72A | 00BE1839 | 41                       | inc ecx                                 | ecx: D-> E eflags: 212-> 202                      |                                   | ecx:&"444"
72B | 00BE183A | 3D 80010000              | cmp eax,180                             | eflags: 202-> 287                                 |                                   | eax:&"\n\n"
72C | 00BE183F | 72 DD                    | jb BE181E                               |                                                   |                                   |
72D | 00BE181E | 39B0 8C4CBE00            | cmp dword ptr ds:[eax+BE4C8C],esi       | eflags: 287-> 293                                 | 00BE4D34: 0-> 0                   | esi:&"E:\\新建文件夹11\\unicorn\\Emu\\Release\\Sample.vmp.exe"
72E | 00BE1824 | 75 10                    | jne BE1836                              |                                                   |                                   |
72F | 00BE1836 | 83C0 0C                  | add eax,C                               | eax: A8-> B4 eflags: 293-> 216                    |                                   | eax:&"\n\n"
730 | 00BE1839 | 41                       | inc ecx                                 | ecx: E-> F eflags: 216-> 206                      |                                   | ecx:&"444"
731 | 00BE183A | 3D 80010000              | cmp eax,180                             | eflags: 206-> 283                                 |                                   | eax:&"\n\n"
732 | 00BE183F | 72 DD                    | jb BE181E                               |                                                   |                                   |
733 | 00BE181E | 39B0 8C4CBE00            | cmp dword ptr ds:[eax+BE4C8C],esi       | eflags: 283-> 293                                 | 00BE4D40: 0-> 0                   | esi:&"E:\\新建文件夹11\\unicorn\\Emu\\Release\\Sample.vmp.exe"
734 | 00BE1824 | 75 10                    | jne BE1836                              |                                                   |                                   |
735 | 00BE1836 | 83C0 0C                  | add eax,C                               | eax: B4-> C0 eflags: 293-> 216                    |                                   | eax:&"\n\n"
736 | 00BE1839 | 41                       | inc ecx                                 | ecx: F-> 10 eflags: 216-> 212                     |                                   | ecx:&"444"
737 | 00BE183A | 3D 80010000              | cmp eax,180                             | eflags: 212-> 283                                 |                                   | eax:&"\n\n"
738 | 00BE183F | 72 DD                    | jb BE181E                               |                                                   |                                   |
739 | 00BE181E | 39B0 8C4CBE00            | cmp dword ptr ds:[eax+BE4C8C],esi       | eflags: 283-> 293                                 | 00BE4D4C: 0-> 0                   | esi:&"E:\\新建文件夹11\\unicorn\\Emu\\Release\\Sample.vmp.exe"
73A | 00BE1824 | 75 10                    | jne BE1836                              |                                                   |                                   |
73B | 00BE1836 | 83C0 0C                  | add eax,C                               | eax: C0-> CC eflags: 293-> 206                    |                                   | eax:&"\n\n"
73C | 00BE1839 | 41                       | inc ecx                                 | ecx: 10-> 11                                      |                                   | ecx:&"444"
73D | 00BE183A | 3D 80010000              | cmp eax,180                             | eflags: 206-> 283                                 |                                   | eax:&"\n\n"
73E | 00BE183F | 72 DD                    | jb BE181E                               |                                                   |                                   |
73F | 00BE181E | 39B0 8C4CBE00            | cmp dword ptr ds:[eax+BE4C8C],esi       | eflags: 283-> 293                                 | 00BE4D58: 0-> 0                   | esi:&"E:\\新建文件夹11\\unicorn\\Emu\\Release\\Sample.vmp.exe"
740 | 00BE1824 | 75 10                    | jne BE1836                              |                                                   |                                   |
741 | 00BE1836 | 83C0 0C                  | add eax,C                               | eax: CC-> D8 eflags: 293-> 216                    |                                   | eax:&"\n\n"
742 | 00BE1839 | 41                       | inc ecx                                 | ecx: 11-> 12 eflags: 216-> 206                    |                                   | ecx:&"444"
743 | 00BE183A | 3D 80010000              | cmp eax,180                             | eflags: 206-> 283                                 |                                   | eax:&"\n\n"
744 | 00BE183F | 72 DD                    | jb BE181E                               |                                                   |                                   |
745 | 00BE181E | 39B0 8C4CBE00            | cmp dword ptr ds:[eax+BE4C8C],esi       | eflags: 283-> 293                                 | 00BE4D64: 0-> 0                   | esi:&"E:\\新建文件夹11\\unicorn\\Emu\\Release\\Sample.vmp.exe"
746 | 00BE1824 | 75 10                    | jne BE1836                              |                                                   |                                   |
747 | 00BE1836 | 83C0 0C                  | add eax,C                               | eax: D8-> E4 eflags: 293-> 216                    |                                   | eax:&"\n\n"
748 | 00BE1839 | 41                       | inc ecx                                 | ecx: 12-> 13 eflags: 216-> 202                    |                                   | ecx:&"444"
749 | 00BE183A | 3D 80010000              | cmp eax,180                             | eflags: 202-> 283                                 |                                   | eax:&"\n\n"
74A | 00BE183F | 72 DD                    | jb BE181E                               |                                                   |                                   |
74B | 00BE181E | 39B0 8C4CBE00            | cmp dword ptr ds:[eax+BE4C8C],esi       | eflags: 283-> 293                                 | 00BE4D70: 0-> 0                   | esi:&"E:\\新建文件夹11\\unicorn\\Emu\\Release\\Sample.vmp.exe"
74C | 00BE1824 | 75 10                    | jne BE1836                              |                                                   |                                   |
74D | 00BE1836 | 83C0 0C                  | add eax,C                               | eax: E4-> F0 eflags: 293-> 216                    |                                   | eax:&"\n\n"
74E | 00BE1839 | 41                       | inc ecx                                 | ecx: 13-> 14 eflags: 216-> 206                    |                                   | ecx:&"444"
74F | 00BE183A | 3D 80010000              | cmp eax,180                             | eflags: 206-> 283                                 |                                   | eax:&"\n\n"
750 | 00BE183F | 72 DD                    | jb BE181E                               |                                                   |                                   |
751 | 00BE181E | 39B0 8C4CBE00            | cmp dword ptr ds:[eax+BE4C8C],esi       | eflags: 283-> 293                                 | 00BE4D7C: 0-> 0                   | esi:&"E:\\新建文件夹11\\unicorn\\Emu\\Release\\Sample.vmp.exe"
752 | 00BE1824 | 75 10                    | jne BE1836                              |                                                   |                                   |
753 | 00BE1836 | 83C0 0C                  | add eax,C                               | eax: F0-> FC eflags: 293-> 206                    |                                   | eax:&"\n\n"
754 | 00BE1839 | 41                       | inc ecx                                 | ecx: 14-> 15 eflags: 206-> 202                    |                                   | ecx:&"444"
755 | 00BE183A | 3D 80010000              | cmp eax,180                             | eflags: 202-> 283                                 |                                   | eax:&"\n\n"
756 | 00BE183F | 72 DD                    | jb BE181E                               |                                                   |                                   |
757 | 00BE181E | 39B0 8C4CBE00            | cmp dword ptr ds:[eax+BE4C8C],esi       | eflags: 283-> 293                                 | 00BE4D88: 0-> 0                   | esi:&"E:\\新建文件夹11\\unicorn\\Emu\\Release\\Sample.vmp.exe"
758 | 00BE1824 | 75 10                    | jne BE1836                              |                                                   |                                   |
759 | 00BE1836 | 83C0 0C                  | add eax,C                               | eax: FC-> 108 eflags: 293-> 212                   |                                   | eax:&"\n\n"
75A | 00BE1839 | 41                       | inc ecx                                 | ecx: 15-> 16 eflags: 212-> 202                    |                                   | ecx:&"444"
75B | 00BE183A | 3D 80010000              | cmp eax,180                             | eflags: 202-> 287                                 |                                   | eax:&"\n\n"
75C | 00BE183F | 72 DD                    | jb BE181E                               |                                                   |                                   |
75D | 00BE181E | 39B0 8C4CBE00            | cmp dword ptr ds:[eax+BE4C8C],esi       | eflags: 287-> 293                                 | 00BE4D94: 0-> 0                   | esi:&"E:\\新建文件夹11\\unicorn\\Emu\\Release\\Sample.vmp.exe"
75E | 00BE1824 | 75 10                    | jne BE1836                              |                                                   |                                   |
75F | 00BE1836 | 83C0 0C                  | add eax,C                               | eax: 108-> 114 eflags: 293-> 216                  |                                   | eax:&"\n\n"
760 | 00BE1839 | 41                       | inc ecx                                 | ecx: 16-> 17 eflags: 216-> 206                    |                                   | ecx:&"444"
761 | 00BE183A | 3D 80010000              | cmp eax,180                             | eflags: 206-> 283                                 |                                   | eax:&"\n\n"
762 | 00BE183F | 72 DD                    | jb BE181E                               |                                                   |                                   |
763 | 00BE181E | 39B0 8C4CBE00            | cmp dword ptr ds:[eax+BE4C8C],esi       | eflags: 283-> 293                                 | 00BE4DA0: 0-> 0                   | esi:&"E:\\新建文件夹11\\unicorn\\Emu\\Release\\Sample.vmp.exe"
764 | 00BE1824 | 75 10                    | jne BE1836                              |                                                   |                                   |
765 | 00BE1836 | 83C0 0C                  | add eax,C                               | eax: 114-> 120 eflags: 293-> 212                  |                                   | eax:&"\n\n"
766 | 00BE1839 | 41                       | inc ecx                                 | ecx: 17-> 18 eflags: 212-> 206                    |                                   | ecx:&"444"
767 | 00BE183A | 3D 80010000              | cmp eax,180                             | eflags: 206-> 287                                 |                                   | eax:&"\n\n"
768 | 00BE183F | 72 DD                    | jb BE181E                               |                                                   |                                   |
769 | 00BE181E | 39B0 8C4CBE00            | cmp dword ptr ds:[eax+BE4C8C],esi       | eflags: 287-> 293                                 | 00BE4DAC: 0-> 0                   | esi:&"E:\\新建文件夹11\\unicorn\\Emu\\Release\\Sample.vmp.exe"
76A | 00BE1824 | 75 10                    | jne BE1836                              |                                                   |                                   |
76B | 00BE1836 | 83C0 0C                  | add eax,C                               | eax: 120-> 12C eflags: 293-> 202                  |                                   | eax:&"\n\n"
76C | 00BE1839 | 41                       | inc ecx                                 | ecx: 18-> 19                                      |                                   | ecx:&"444"
76D | 00BE183A | 3D 80010000              | cmp eax,180                             | eflags: 202-> 287                                 |                                   | eax:&"\n\n"
76E | 00BE183F | 72 DD                    | jb BE181E                               |                                                   |                                   |
76F | 00BE181E | 39B0 8C4CBE00            | cmp dword ptr ds:[eax+BE4C8C],esi       | eflags: 287-> 293                                 | 00BE4DB8: 0-> 0                   | esi:&"E:\\新建文件夹11\\unicorn\\Emu\\Release\\Sample.vmp.exe"
770 | 00BE1824 | 75 10                    | jne BE1836                              |                                                   |                                   |
771 | 00BE1836 | 83C0 0C                  | add eax,C                               | eax: 12C-> 138 eflags: 293-> 212                  |                                   | eax:&"\n\n"
772 | 00BE1839 | 41                       | inc ecx                                 | ecx: 19-> 1A eflags: 212-> 202                    |                                   | ecx:&"444"
773 | 00BE183A | 3D 80010000              | cmp eax,180                             | eflags: 202-> 287                                 |                                   | eax:&"\n\n"
774 | 00BE183F | 72 DD                    | jb BE181E                               |                                                   |                                   |
775 | 00BE181E | 39B0 8C4CBE00            | cmp dword ptr ds:[eax+BE4C8C],esi       | eflags: 287-> 293                                 | 00BE4DC4: 0-> 0                   | esi:&"E:\\新建文件夹11\\unicorn\\Emu\\Release\\Sample.vmp.exe"
776 | 00BE1824 | 75 10                    | jne BE1836                              |                                                   |                                   |
777 | 00BE1836 | 83C0 0C                  | add eax,C                               | eax: 138-> 144 eflags: 293-> 216                  |                                   | eax:&"\n\n"
778 | 00BE1839 | 41                       | inc ecx                                 | ecx: 1A-> 1B eflags: 216-> 206                    |                                   | ecx:&"444"
779 | 00BE183A | 3D 80010000              | cmp eax,180                             | eflags: 206-> 283                                 |                                   | eax:&"\n\n"
77A | 00BE183F | 72 DD                    | jb BE181E                               |                                                   |                                   |
77B | 00BE181E | 39B0 8C4CBE00            | cmp dword ptr ds:[eax+BE4C8C],esi       | eflags: 283-> 293                                 | 00BE4DD0: 0-> 0                   | esi:&"E:\\新建文件夹11\\unicorn\\Emu\\Release\\Sample.vmp.exe"
77C | 00BE1824 | 75 10                    | jne BE1836                              |                                                   |                                   |
77D | 00BE1836 | 83C0 0C                  | add eax,C                               | eax: 144-> 150 eflags: 293-> 216                  |                                   | eax:&"\n\n"
77E | 00BE1839 | 41                       | inc ecx                                 | ecx: 1B-> 1C eflags: 216-> 202                    |                                   | ecx:&"444"
77F | 00BE183A | 3D 80010000              | cmp eax,180                             | eflags: 202-> 283                                 |                                   | eax:&"\n\n"
780 | 00BE183F | 72 DD                    | jb BE181E                               |                                                   |                                   |
781 | 00BE181E | 39B0 8C4CBE00            | cmp dword ptr ds:[eax+BE4C8C],esi       | eflags: 283-> 293                                 | 00BE4DDC: 0-> 0                   | esi:&"E:\\新建文件夹11\\unicorn\\Emu\\Release\\Sample.vmp.exe"
782 | 00BE1824 | 75 10                    | jne BE1836                              |                                                   |                                   |
783 | 00BE1836 | 83C0 0C                  | add eax,C                               | eax: 150-> 15C eflags: 293-> 206                  |                                   | eax:&"\n\n"
784 | 00BE1839 | 41                       | inc ecx                                 | ecx: 1C-> 1D                                      |                                   | ecx:&"444"
785 | 00BE183A | 3D 80010000              | cmp eax,180                             | eflags: 206-> 283                                 |                                   | eax:&"\n\n"
786 | 00BE183F | 72 DD                    | jb BE181E                               |                                                   |                                   |
787 | 00BE181E | 39B0 8C4CBE00            | cmp dword ptr ds:[eax+BE4C8C],esi       | eflags: 283-> 293                                 | 00BE4DE8: 0-> 0                   | esi:&"E:\\新建文件夹11\\unicorn\\Emu\\Release\\Sample.vmp.exe"
788 | 00BE1824 | 75 10                    | jne BE1836                              |                                                   |                                   |
789 | 00BE1836 | 83C0 0C                  | add eax,C                               | eax: 15C-> 168 eflags: 293-> 212                  |                                   | eax:&"\n\n"
78A | 00BE1839 | 41                       | inc ecx                                 | ecx: 1D-> 1E eflags: 212-> 206                    |                                   | ecx:&"444"
78B | 00BE183A | 3D 80010000              | cmp eax,180                             | eflags: 206-> 287                                 |                                   | eax:&"\n\n"
78C | 00BE183F | 72 DD                    | jb BE181E                               |                                                   |                                   |
78D | 00BE181E | 39B0 8C4CBE00            | cmp dword ptr ds:[eax+BE4C8C],esi       | eflags: 287-> 293                                 | 00BE4DF4: 0-> 0                   | esi:&"E:\\新建文件夹11\\unicorn\\Emu\\Release\\Sample.vmp.exe"
78E | 00BE1824 | 75 10                    | jne BE1836                              |                                                   |                                   |
78F | 00BE1836 | 83C0 0C                  | add eax,C                               | eax: 168-> 174 eflags: 293-> 216                  |                                   | eax:&"\n\n"
790 | 00BE1839 | 41                       | inc ecx                                 | ecx: 1E-> 1F eflags: 216-> 202                    |                                   | ecx:&"444"
791 | 00BE183A | 3D 80010000              | cmp eax,180                             | eflags: 202-> 283                                 |                                   | eax:&"\n\n"
792 | 00BE183F | 72 DD                    | jb BE181E                               |                                                   |                                   |
793 | 00BE181E | 39B0 8C4CBE00            | cmp dword ptr ds:[eax+BE4C8C],esi       | eflags: 283-> 293                                 | 00BE4E00: 0-> 0                   | esi:&"E:\\新建文件夹11\\unicorn\\Emu\\Release\\Sample.vmp.exe"
794 | 00BE1824 | 75 10                    | jne BE1836                              |                                                   |                                   |
795 | 00BE1836 | 83C0 0C                  | add eax,C                               | eax: 174-> 180 eflags: 293-> 212                  |                                   | eax:&"\n\n"
796 | 00BE1839 | 41                       | inc ecx                                 | ecx: 1F-> 20                                      |                                   | ecx:&"444"
797 | 00BE183A | 3D 80010000              | cmp eax,180                             | eflags: 212-> 246                                 |                                   | eax:&"\n\n"
798 | 00BE183F | 72 DD                    | jb BE181E                               |                                                   |                                   |
799 | 00BE1841 | 33C0                     | xor eax,eax                             | eax: 180-> 0                                      |                                   | eax:&"\n\n"
79A | 00BE1843 | 5E                       | pop esi                                 | esp: 19E41C-> 19E420 esi: 1A0008-> 19E4DC         | 0019E41C: 19E4DC-> 19E4DC         | esi:&"E:\\新建文件夹11\\unicorn\\Emu\\Release\\Sample.vmp.exe"
